round,phase,source,metric,value
6,server_eval,serverapp,poisoned_examples,1171
7,train_agg,clientapp,train_loss,1.3660730849658087
7,train_agg,clientapp,nonfinite_updates_filtered,0
7,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
7,train_agg,clientapp,foolsgold_weight_std,0.2361100031095634
7,train_agg,clientapp,foolsgold_weight_min,0.05526748567730201
7,train_agg,clientapp,foolsgold_weight_max,0.6944982270740644
7,train_agg,clientapp,foolsgold_robust,0
7,train_agg,clientapp,foolsgold_weight_entropy,1.1058356127235085
7,eval_agg,clientapp,eval_loss,1.736795220149248
7,eval_agg,clientapp,eval_acc,0.33283358320839584
7,server_eval,serverapp,accuracy,0.3425
7,server_eval,serverapp,loss,1.7265395227866838
7,server_eval,serverapp,poisoned_accuracy,0.026473099914602904
7,server_eval,serverapp,poisoned_loss,3.7224242819566995
7,server_eval,serverapp,attack_success_rate,0.01413760603204524
7,server_eval,serverapp,poisoned_examples,1171
8,train_agg,clientapp,train_loss,1.2450958031923776
8,train_agg,clientapp,nonfinite_updates_filtered,0
8,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666663
8,train_agg,clientapp,foolsgold_weight_std,0.21885446200336944
8,train_agg,clientapp,foolsgold_weight_min,0.050048072328117865
8,train_agg,clientapp,foolsgold_weight_max,0.655008838809609
8,train_agg,clientapp,foolsgold_robust,0
8,train_agg,clientapp,foolsgold_weight_entropy,1.190418599627846
8,eval_agg,clientapp,eval_loss,1.5600183206436564
8,eval_agg,clientapp,eval_acc,0.4141929035482259
8,server_eval,serverapp,accuracy,0.4212
8,server_eval,serverapp,loss,1.5496834833410722
8,server_eval,serverapp,poisoned_accuracy,0.04269854824935952
8,server_eval,serverapp,poisoned_loss,3.546157368628211
8,server_eval,serverapp,attack_success_rate,0.019792648444863337
8,server_eval,serverapp,poisoned_examples,1171
9,train_agg,clientapp,train_loss,1.2470000143430386
9,train_agg,clientapp,nonfinite_updates_filtered,0
9,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666663
9,train_agg,clientapp,foolsgold_weight_std,0.27957482694434677
9,train_agg,clientapp,foolsgold_weight_min,0.023139087004286886
9,train_agg,clientapp,foolsgold_weight_max,0.7908713065459007
9,train_agg,clientapp,foolsgold_robust,0
9,train_agg,clientapp,foolsgold_weight_entropy,0.8320860114881574
9,eval_agg,clientapp,eval_loss,1.6577866401038721
9,eval_agg,clientapp,eval_acc,0.4038980509745127
9,server_eval,serverapp,accuracy,0.4104
9,server_eval,serverapp,loss,1.63836457910417
9,server_eval,serverapp,poisoned_accuracy,0.0
9,server_eval,serverapp,poisoned_loss,4.881821155548096
9,server_eval,serverapp,attack_success_rate,0.0
9,server_eval,serverapp,poisoned_examples,1171
10,train_agg,clientapp,train_loss,1.1319623639997152
10,train_agg,clientapp,nonfinite_updates_filtered,0
10,train_agg,clientapp,foolsgold_mean_weight,0.1666666666666667
10,train_agg,clientapp,foolsgold_weight_std,0.2504920934267143
10,train_agg,clientapp,foolsgold_weight_min,0.03320863615943902
10,train_agg,clientapp,foolsgold_weight_max,0.7205524437111755
10,train_agg,clientapp,foolsgold_robust,0
10,train_agg,clientapp,foolsgold_weight_entropy,0.9826838509762444
10,eval_agg,clientapp,eval_loss,1.5183030392824917
10,eval_agg,clientapp,eval_acc,0.44337831084457763
10,server_eval,serverapp,accuracy,0.4495
10,server_eval,serverapp,loss,1.5122033312350889
10,server_eval,serverapp,poisoned_accuracy,0.07258753202391119
10,server_eval,serverapp,poisoned_loss,3.8573996159482675
10,server_eval,serverapp,attack_success_rate,0.03864278982092366
10,server_eval,serverapp,poisoned_examples,1171
11,train_agg,clientapp,train_loss,1.1801195077146285
11,train_agg,clientapp,nonfinite_updates_filtered,0
11,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
11,train_agg,clientapp,foolsgold_weight_std,0.152517799769588
11,train_agg,clientapp,foolsgold_weight_min,0.042199387578934135
11,train_agg,clientapp,foolsgold_weight_max,0.38145666037910425
11,train_agg,clientapp,foolsgold_robust,0
11,train_agg,clientapp,foolsgold_weight_entropy,1.3952060920361782
11,eval_agg,clientapp,eval_loss,1.4721584021107317
11,eval_agg,clientapp,eval_acc,0.4754622688655672
11,server_eval,serverapp,accuracy,0.4678
11,server_eval,serverapp,loss,1.4804833282398273
11,server_eval,serverapp,poisoned_accuracy,0.13578138343296328
11,server_eval,serverapp,poisoned_loss,2.0703332422127794
11,server_eval,serverapp,attack_success_rate,0.07445805843543826
11,server_eval,serverapp,poisoned_examples,1171
12,train_agg,clientapp,train_loss,1.0335981030123382
12,train_agg,clientapp,nonfinite_updates_filtered,0
12,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
12,train_agg,clientapp,foolsgold_weight_std,0.24095614206967228
12,train_agg,clientapp,foolsgold_weight_min,0.027450281880230753
12,train_agg,clientapp,foolsgold_weight_max,0.6932492302110214
12,train_agg,clientapp,foolsgold_robust,0
12,train_agg,clientapp,foolsgold_weight_entropy,1.0104712134456935
12,eval_agg,clientapp,eval_loss,1.5261271884618435
12,eval_agg,clientapp,eval_acc,0.4881559220389805
12,server_eval,serverapp,accuracy,0.496
12,server_eval,serverapp,loss,1.5250190285187732
12,server_eval,serverapp,poisoned_accuracy,0.04355251921434671
12,server_eval,serverapp,poisoned_loss,4.624266819501921
12,server_eval,serverapp,attack_success_rate,0.021677662582469368
12,server_eval,serverapp,poisoned_examples,1171
13,train_agg,clientapp,train_loss,1.0161684608645465
13,train_agg,clientapp,nonfinite_updates_filtered,0
13,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
13,train_agg,clientapp,foolsgold_weight_std,0.21232141939065918
13,train_agg,clientapp,foolsgold_weight_min,0.05355162672537299
13,train_agg,clientapp,foolsgold_weight_max,0.6401020769256398
13,train_agg,clientapp,foolsgold_robust,0
13,train_agg,clientapp,foolsgold_weight_entropy,1.2220875873485453
13,eval_agg,clientapp,eval_loss,1.6585196031286222
13,eval_agg,clientapp,eval_acc,0.4385807096451774
13,server_eval,serverapp,accuracy,0.4364
13,server_eval,serverapp,loss,1.6835299805749822
13,server_eval,serverapp,poisoned_accuracy,0.07685738684884715
13,server_eval,serverapp,poisoned_loss,2.770886188282303
13,server_eval,serverapp,attack_success_rate,0.03864278982092366
13,server_eval,serverapp,poisoned_examples,1171
14,train_agg,clientapp,train_loss,0.9704590393448604
14,train_agg,clientapp,nonfinite_updates_filtered,0
14,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666663
14,train_agg,clientapp,foolsgold_weight_std,0.23102354630217048
14,train_agg,clientapp,foolsgold_weight_min,0.050341040270507335
14,train_agg,clientapp,foolsgold_weight_max,0.6827889520363575
14,train_agg,clientapp,foolsgold_robust,0
14,train_agg,clientapp,foolsgold_weight_entropy,1.1306376433988565
14,eval_agg,clientapp,eval_loss,1.3829420504255805
14,eval_agg,clientapp,eval_acc,0.5215392303848077
14,server_eval,serverapp,accuracy,0.5168
14,server_eval,serverapp,loss,1.3963139706020113
14,server_eval,serverapp,poisoned_accuracy,0.05209222886421862
14,server_eval,serverapp,poisoned_loss,4.687367519896627
14,server_eval,serverapp,attack_success_rate,0.01885014137606032
14,server_eval,serverapp,poisoned_examples,1171
15,train_agg,clientapp,train_loss,0.8837663002404482
15,train_agg,clientapp,nonfinite_updates_filtered,0
15,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
15,train_agg,clientapp,foolsgold_weight_std,0.2758137167153259
15,train_agg,clientapp,foolsgold_weight_min,0.019525147681195534
15,train_agg,clientapp,foolsgold_weight_max,0.7816607579299822
15,train_agg,clientapp,foolsgold_robust,0
15,train_agg,clientapp,foolsgold_weight_entropy,0.8463008259462288
15,eval_agg,clientapp,eval_loss,1.39477206444739
15,eval_agg,clientapp,eval_acc,0.5438280859570216
15,server_eval,serverapp,accuracy,0.5557
15,server_eval,serverapp,loss,1.3813520534129082
15,server_eval,serverapp,poisoned_accuracy,0.08198121263877028
15,server_eval,serverapp,poisoned_loss,5.310501241969003
15,server_eval,serverapp,attack_success_rate,0.02544769085768143
15,server_eval,serverapp,poisoned_examples,1171
16,train_agg,clientapp,train_loss,0.8116190165260238
16,train_agg,clientapp,nonfinite_updates_filtered,0
16,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
16,train_agg,clientapp,foolsgold_weight_std,0.2573442165672307
16,train_agg,clientapp,foolsgold_weight_min,0.015065916555678259
16,train_agg,clientapp,foolsgold_weight_max,0.7386145325271003
16,train_agg,clientapp,foolsgold_robust,0
16,train_agg,clientapp,foolsgold_weight_entropy,0.9416516884513088
16,eval_agg,clientapp,eval_loss,1.299901715481614
16,eval_agg,clientapp,eval_acc,0.5832083958020989
16,server_eval,serverapp,accuracy,0.581
16,server_eval,serverapp,loss,1.308956425401229
16,server_eval,serverapp,poisoned_accuracy,0.07856532877882152
16,server_eval,serverapp,poisoned_loss,5.689258020418918
16,server_eval,serverapp,attack_success_rate,0.02827521206409048
16,server_eval,serverapp,poisoned_examples,1171
17,train_agg,clientapp,train_loss,0.8200785112875473
17,train_agg,clientapp,nonfinite_updates_filtered,0
17,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
17,train_agg,clientapp,foolsgold_weight_std,0.23404881655773974
17,train_agg,clientapp,foolsgold_weight_min,0.014982089485194501
17,train_agg,clientapp,foolsgold_weight_max,0.6636329421353535
17,train_agg,clientapp,foolsgold_robust,0
17,train_agg,clientapp,foolsgold_weight_entropy,0.9916900386033609
17,eval_agg,clientapp,eval_loss,1.2264487867634277
17,eval_agg,clientapp,eval_acc,0.5866066966516741
17,server_eval,serverapp,accuracy,0.5872
17,server_eval,serverapp,loss,1.2492053244687333
17,server_eval,serverapp,poisoned_accuracy,0.0017079419299743809
17,server_eval,serverapp,poisoned_loss,6.574451613080084
17,server_eval,serverapp,attack_success_rate,0.0
17,server_eval,serverapp,poisoned_examples,1171
18,train_agg,clientapp,train_loss,0.9051142940995905
18,train_agg,clientapp,nonfinite_updates_filtered,0
18,train_agg,clientapp,foolsgold_mean_weight,0.1666666666666667
18,train_agg,clientapp,foolsgold_weight_std,0.16881705779777204
18,train_agg,clientapp,foolsgold_weight_min,0.07804653423396853
18,train_agg,clientapp,foolsgold_weight_max,0.5411332182410954
18,train_agg,clientapp,foolsgold_robust,0
18,train_agg,clientapp,foolsgold_weight_entropy,1.4148883935778656
18,eval_agg,clientapp,eval_loss,1.0093773550378466
18,eval_agg,clientapp,eval_acc,0.6469765117441278
18,server_eval,serverapp,accuracy,0.637
18,server_eval,serverapp,loss,1.026963061169733
18,server_eval,serverapp,poisoned_accuracy,0.06660973526900085
18,server_eval,serverapp,poisoned_loss,4.595377280710092
18,server_eval,serverapp,attack_success_rate,0.019792648444863337
18,server_eval,serverapp,poisoned_examples,1171
19,train_agg,clientapp,train_loss,0.7648876254650052
19,train_agg,clientapp,nonfinite_updates_filtered,0
19,train_agg,clientapp,foolsgold_mean_weight,0.1666666666666666
19,train_agg,clientapp,foolsgold_weight_std,0.2773618518887203
19,train_agg,clientapp,foolsgold_weight_min,0.01716859554676246
19,train_agg,clientapp,foolsgold_weight_max,0.7842492943548542
19,train_agg,clientapp,foolsgold_robust,0
19,train_agg,clientapp,foolsgold_weight_entropy,0.8264214747279864
19,eval_agg,clientapp,eval_loss,1.2285646531277867
19,eval_agg,clientapp,eval_acc,0.6127936031984007
19,server_eval,serverapp,accuracy,0.6091
19,server_eval,serverapp,loss,1.2644866674761228
19,server_eval,serverapp,poisoned_accuracy,0.07941929974380871
19,server_eval,serverapp,poisoned_loss,5.562320168867363
19,server_eval,serverapp,attack_success_rate,0.029217719132893498
19,server_eval,serverapp,poisoned_examples,1171
20,train_agg,clientapp,train_loss,0.7228985500434467
20,train_agg,clientapp,nonfinite_updates_filtered,0
20,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
20,train_agg,clientapp,foolsgold_weight_std,0.2423189851671138
20,train_agg,clientapp,foolsgold_weight_min,0.03978583553417659
20,train_agg,clientapp,foolsgold_weight_max,0.7065732815436921
20,train_agg,clientapp,foolsgold_robust,0
20,train_agg,clientapp,foolsgold_weight_entropy,1.057983608444245
20,eval_agg,clientapp,eval_loss,1.2212767486172362
20,eval_agg,clientapp,eval_acc,0.6357821089455271
20,server_eval,serverapp,accuracy,0.6339
20,server_eval,serverapp,loss,1.2278777081755143
20,server_eval,serverapp,poisoned_accuracy,0.11187019641332195
20,server_eval,serverapp,poisoned_loss,5.480469574590304
20,server_eval,serverapp,attack_success_rate,0.0471253534401508
20,server_eval,serverapp,poisoned_examples,1171
21,train_agg,clientapp,train_loss,0.6659125969726075
21,train_agg,clientapp,nonfinite_updates_filtered,0
21,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
21,train_agg,clientapp,foolsgold_weight_std,0.2727056776991396
21,train_agg,clientapp,foolsgold_weight_min,0.007695149394641714
21,train_agg,clientapp,foolsgold_weight_max,0.7697571149794277
21,train_agg,clientapp,foolsgold_robust,0
21,train_agg,clientapp,foolsgold_weight_entropy,0.8012925089581214
21,eval_agg,clientapp,eval_loss,1.5056083588950369
21,eval_agg,clientapp,eval_acc,0.5766116941529236
21,server_eval,serverapp,accuracy,0.5851
21,server_eval,serverapp,loss,1.5180622852301295
21,server_eval,serverapp,poisoned_accuracy,0.053800170794193
21,server_eval,serverapp,poisoned_loss,6.862062201756478
21,server_eval,serverapp,attack_success_rate,0.016022620169651274
21,server_eval,serverapp,poisoned_examples,1171
22,train_agg,clientapp,train_loss,0.7166014953858189
22,train_agg,clientapp,nonfinite_updates_filtered,0
22,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
22,train_agg,clientapp,foolsgold_weight_std,0.20936376678020013
22,train_agg,clientapp,foolsgold_weight_min,0.047152219658725944
22,train_agg,clientapp,foolsgold_weight_max,0.6327358963999684
22,train_agg,clientapp,foolsgold_robust,0
22,train_agg,clientapp,foolsgold_weight_entropy,1.2317831399483778
22,eval_agg,clientapp,eval_loss,1.2573346107001826
22,eval_agg,clientapp,eval_acc,0.6449775112443779
22,server_eval,serverapp,accuracy,0.6426
22,server_eval,serverapp,loss,1.2920897210700601
22,server_eval,serverapp,poisoned_accuracy,0.06831767719897523
22,server_eval,serverapp,poisoned_loss,6.762867634363606
22,server_eval,serverapp,attack_success_rate,0.019792648444863337
22,server_eval,serverapp,poisoned_examples,1171
23,train_agg,clientapp,train_loss,0.776992415779425
23,train_agg,clientapp,nonfinite_updates_filtered,0
23,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666663
23,train_agg,clientapp,foolsgold_weight_std,0.300859890347251
23,train_agg,clientapp,foolsgold_weight_min,0.011907634118422966
23,train_agg,clientapp,foolsgold_weight_max,0.838296560830234
23,train_agg,clientapp,foolsgold_robust,0
23,train_agg,clientapp,foolsgold_weight_entropy,0.6733152381815024
23,eval_agg,clientapp,eval_loss,1.1294534089504116
23,eval_agg,clientapp,eval_acc,0.6290854572713643
23,server_eval,serverapp,accuracy,0.6194
23,server_eval,serverapp,loss,1.164813281614569
23,server_eval,serverapp,poisoned_accuracy,0.07173356105892399
23,server_eval,serverapp,poisoned_loss,4.861489496304376
23,server_eval,serverapp,attack_success_rate,0.021677662582469368
23,server_eval,serverapp,poisoned_examples,1171
24,train_agg,clientapp,train_loss,0.7088772662408096
24,train_agg,clientapp,nonfinite_updates_filtered,0
24,train_agg,clientapp,foolsgold_mean_weight,0.1666666666666667
24,train_agg,clientapp,foolsgold_weight_std,0.19134611854999997
24,train_agg,clientapp,foolsgold_weight_min,0.019424321878380786
24,train_agg,clientapp,foolsgold_weight_max,0.4369087294874416
24,train_agg,clientapp,foolsgold_robust,0
24,train_agg,clientapp,foolsgold_weight_entropy,1.1501160610782755
24,eval_agg,clientapp,eval_loss,0.9934106165251407
24,eval_agg,clientapp,eval_acc,0.6770614692653673
24,server_eval,serverapp,accuracy,0.6713
24,server_eval,serverapp,loss,1.0167684736131113
24,server_eval,serverapp,poisoned_accuracy,0.03842869342442357
24,server_eval,serverapp,poisoned_loss,5.821710168144624
24,server_eval,serverapp,attack_success_rate,0.00471253534401508
24,server_eval,serverapp,poisoned_examples,1171
25,train_agg,clientapp,train_loss,0.5926312246459372
25,train_agg,clientapp,nonfinite_updates_filtered,0
25,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
25,train_agg,clientapp,foolsgold_weight_std,0.24327328660052122
25,train_agg,clientapp,foolsgold_weight_min,0.04434757855983274
25,train_agg,clientapp,foolsgold_weight_max,0.7099715398392361
25,train_agg,clientapp,foolsgold_robust,0
25,train_agg,clientapp,foolsgold_weight_entropy,1.0615825590382162
25,eval_agg,clientapp,eval_loss,1.4002641827056153
25,eval_agg,clientapp,eval_acc,0.6312843578210895
25,server_eval,serverapp,accuracy,0.6307
25,server_eval,serverapp,loss,1.4359325457222853
25,server_eval,serverapp,poisoned_accuracy,0.053800170794193
25,server_eval,serverapp,poisoned_loss,7.377838520796049
25,server_eval,serverapp,attack_success_rate,0.012252591894439209
25,server_eval,serverapp,poisoned_examples,1171
26,train_agg,clientapp,train_loss,0.5278334993427453
26,train_agg,clientapp,nonfinite_updates_filtered,0
26,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
26,train_agg,clientapp,foolsgold_weight_std,0.23504651478914954
26,train_agg,clientapp,foolsgold_weight_min,0.040217049735686704
26,train_agg,clientapp,foolsgold_weight_max,0.6902864925329733
26,train_agg,clientapp,foolsgold_robust,0
26,train_agg,clientapp,foolsgold_weight_entropy,1.0982949837896574
26,eval_agg,clientapp,eval_loss,1.29448370694826
26,eval_agg,clientapp,eval_acc,0.6570714642678661
26,server_eval,serverapp,accuracy,0.6486
26,server_eval,serverapp,loss,1.3091445972647848
26,server_eval,serverapp,poisoned_accuracy,0.07173356105892399
26,server_eval,serverapp,poisoned_loss,6.911582505774233
26,server_eval,serverapp,attack_success_rate,0.020735155513666354
26,server_eval,serverapp,poisoned_examples,1171
27,train_agg,clientapp,train_loss,0.5685169554572694
27,train_agg,clientapp,nonfinite_updates_filtered,0
27,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
27,train_agg,clientapp,foolsgold_weight_std,0.2796386018793429
27,train_agg,clientapp,foolsgold_weight_min,0.0001432929098347199
27,train_agg,clientapp,foolsgold_weight_max,0.7848979143635755
27,train_agg,clientapp,foolsgold_robust,0
27,train_agg,clientapp,foolsgold_weight_entropy,0.7214884387832323
27,eval_agg,clientapp,eval_loss,1.2373300936841487
27,eval_agg,clientapp,eval_acc,0.6547726136931535
27,server_eval,serverapp,accuracy,0.6486
27,server_eval,serverapp,loss,1.2788971028750455
27,server_eval,serverapp,poisoned_accuracy,0.07173356105892399
27,server_eval,serverapp,poisoned_loss,6.676294161456961
27,server_eval,serverapp,attack_success_rate,0.017907634307257305
27,server_eval,serverapp,poisoned_examples,1171
28,train_agg,clientapp,train_loss,0.5395212135954623
28,train_agg,clientapp,nonfinite_updates_filtered,0
28,train_agg,clientapp,foolsgold_mean_weight,0.1666666666666667
28,train_agg,clientapp,foolsgold_weight_std,0.2155497881327237
28,train_agg,clientapp,foolsgold_weight_min,0.037556495158852364
28,train_agg,clientapp,foolsgold_weight_max,0.6445987908485544
28,train_agg,clientapp,foolsgold_robust,0
28,train_agg,clientapp,foolsgold_weight_entropy,1.189202017409505
28,eval_agg,clientapp,eval_loss,1.2791750309203405
28,eval_agg,clientapp,eval_acc,0.6421789105447276
28,server_eval,serverapp,accuracy,0.6365
28,server_eval,serverapp,loss,1.3033257043814357
28,server_eval,serverapp,poisoned_accuracy,0.08625106746370624
28,server_eval,serverapp,poisoned_loss,6.121371842570838
28,server_eval,serverapp,attack_success_rate,0.030160226201696512
28,server_eval,serverapp,poisoned_examples,1171
29,train_agg,clientapp,train_loss,0.526689211540954
29,train_agg,clientapp,nonfinite_updates_filtered,0
29,train_agg,clientapp,foolsgold_mean_weight,0.1666666666666667
29,train_agg,clientapp,foolsgold_weight_std,0.1920726169130575
29,train_agg,clientapp,foolsgold_weight_min,0.0
29,train_agg,clientapp,foolsgold_weight_max,0.4351050056646502
29,train_agg,clientapp,foolsgold_robust,0
29,train_agg,clientapp,foolsgold_weight_entropy,1.0715700787039892
29,eval_agg,clientapp,eval_loss,1.205164943691156
29,eval_agg,clientapp,eval_acc,0.6824587706146927
29,server_eval,serverapp,accuracy,0.671
29,server_eval,serverapp,loss,1.2534659399261958
29,server_eval,serverapp,poisoned_accuracy,0.06746370623398805
29,server_eval,serverapp,poisoned_loss,7.247507934586601
29,server_eval,serverapp,attack_success_rate,0.013195098963242224
29,server_eval,serverapp,poisoned_examples,1171
30,train_agg,clientapp,train_loss,0.6872188611659316
30,train_agg,clientapp,nonfinite_updates_filtered,0
30,train_agg,clientapp,foolsgold_mean_weight,0.16666666666666666
30,train_agg,clientapp,foolsgold_weight_std,0.3039873881471239
30,train_agg,clientapp,foolsgold_weight_min,0.0048819851359264985
30,train_agg,clientapp,foolsgold_weight_max,0.8447968420745208
30,train_agg,clientapp,foolsgold_robust,0
30,train_agg,clientapp,foolsgold_weight_entropy,0.6309380054426946
30,eval_agg,clientapp,eval_loss,1.0511382081226657
30,eval_agg,clientapp,eval_acc,0.6597701149425287
30,server_eval,serverapp,accuracy,0.6606
30,server_eval,serverapp,loss,1.0730537145952634
30,server_eval,serverapp,poisoned_accuracy,0.08454312553373185
30,server_eval,serverapp,poisoned_loss,4.40146671962168
30,server_eval,serverapp,attack_success_rate,0.029217719132893498
30,server_eval,serverapp,poisoned_examples,1171
31,train_agg,clientapp,train_loss,0.6298464962068988
31,train_agg,clientapp,nonfinite_updates_filtered,0
31,train_agg,clientapp,foolsgold_mean_weight,0.1666666666666667
31,train_agg,clientapp,foolsgold_weight_std,0.2679294114157705
31,train_agg,clientapp,foolsgold_weight_min,0.01597812924497025
31,train_agg,clientapp,foolsgold_weight_max,0.763102445885675
31,train_agg,clientapp,foolsgold_robust,0
31,train_agg,clientapp,foolsgold_weight_entropy,0.8842527969538911
31,eval_agg,clientapp,eval_loss,1.0766879621032794
31,eval_agg,clientapp,eval_acc,0.6573713143428286
31,server_eval,serverapp,accuracy,0.6476
31,server_eval,serverapp,loss,1.0899209885657588
