round,phase,source,metric,value
0,server_eval_initial,serverapp,accuracy,0.1004
0,server_eval_initial,serverapp,loss,2.3024050495292565
0,server_eval_initial,serverapp,poisoned_accuracy,0.0
0,server_eval_initial,serverapp,poisoned_loss,2.318423002016636
0,server_eval_initial,serverapp,attack_success_rate,0.0
0,server_eval_initial,serverapp,poisoned_examples,1171
1,train_agg,clientapp,train_loss,1.9285407945890418
1,eval_agg,clientapp,eval_loss,2.2953232357989473
1,eval_agg,clientapp,eval_acc,0.10144927536231883
1,server_eval,serverapp,accuracy,0.1
1,server_eval,serverapp,loss,2.2949868727333937
1,server_eval,serverapp,poisoned_accuracy,0.0
1,server_eval,serverapp,poisoned_loss,2.3071466976511084
1,server_eval,serverapp,attack_success_rate,0.0
1,server_eval,serverapp,poisoned_examples,1171
2,train_agg,clientapp,train_loss,1.8330240388475347
2,eval_agg,clientapp,eval_loss,2.250893596575696
2,eval_agg,clientapp,eval_acc,0.13503248375812094
2,server_eval,serverapp,accuracy,0.1359
2,server_eval,serverapp,loss,2.2482921594305885
2,server_eval,serverapp,poisoned_accuracy,0.0
2,server_eval,serverapp,poisoned_loss,2.564200284438292
2,server_eval,serverapp,attack_success_rate,0.0
2,server_eval,serverapp,poisoned_examples,1171
3,train_agg,clientapp,train_loss,1.675582923890201
3,eval_agg,clientapp,eval_loss,1.9431605125218492
3,eval_agg,clientapp,eval_acc,0.22478760619690155
3,server_eval,serverapp,accuracy,0.2181
3,server_eval,serverapp,loss,1.9476178627979905
3,server_eval,serverapp,poisoned_accuracy,0.0
3,server_eval,serverapp,poisoned_loss,2.887206753128925
3,server_eval,serverapp,attack_success_rate,0.0
3,server_eval,serverapp,poisoned_examples,1171
4,train_agg,clientapp,train_loss,1.5507894580118937
4,eval_agg,clientapp,eval_loss,1.7724122888321612
4,eval_agg,clientapp,eval_acc,0.27256371814092956
4,server_eval,serverapp,accuracy,0.2778
4,server_eval,serverapp,loss,1.7743449950519996
4,server_eval,serverapp,poisoned_accuracy,0.15798462852263023
4,server_eval,serverapp,poisoned_loss,2.862696636038698
4,server_eval,serverapp,attack_success_rate,0.10744580584354382
4,server_eval,serverapp,poisoned_examples,1171
5,train_agg,clientapp,train_loss,1.4615843755178142
5,eval_agg,clientapp,eval_loss,1.6882554135022456
5,eval_agg,clientapp,eval_acc,0.3106446776611694
5,server_eval,serverapp,accuracy,0.3157
5,server_eval,serverapp,loss,1.6822630846047704
5,server_eval,serverapp,poisoned_accuracy,0.06063193851409052
5,server_eval,serverapp,poisoned_loss,3.1592586502674602
5,server_eval,serverapp,attack_success_rate,0.043355325164938736
5,server_eval,serverapp,poisoned_examples,1171
6,train_agg,clientapp,train_loss,1.3760239433910522
6,eval_agg,clientapp,eval_loss,1.642532865007299
6,eval_agg,clientapp,eval_acc,0.3462268865567216
6,server_eval,serverapp,accuracy,0.3532
6,server_eval,serverapp,loss,1.632382021674627
6,server_eval,serverapp,poisoned_accuracy,0.11784799316823227
6,server_eval,serverapp,poisoned_loss,2.656291760001602
6,server_eval,serverapp,attack_success_rate,0.08388312912346843
6,server_eval,serverapp,poisoned_examples,1171
7,train_agg,clientapp,train_loss,1.3615393767653339
7,eval_agg,clientapp,eval_loss,1.5692988763220788
7,eval_agg,clientapp,eval_acc,0.35072463768115947
7,server_eval,serverapp,accuracy,0.3523
7,server_eval,serverapp,loss,1.5637928790683988
7,server_eval,serverapp,poisoned_accuracy,0.04953031596925705
7,server_eval,serverapp,poisoned_loss,3.303162009567404
7,server_eval,serverapp,attack_success_rate,0.029217719132893498
7,server_eval,serverapp,poisoned_examples,1171
8,train_agg,clientapp,train_loss,1.2988971170689987
8,eval_agg,clientapp,eval_loss,1.516434722654427
8,eval_agg,clientapp,eval_acc,0.36341829085457267
8,server_eval,serverapp,accuracy,0.3647
8,server_eval,serverapp,loss,1.5229883359957346
8,server_eval,serverapp,poisoned_accuracy,0.13236549957301452
8,server_eval,serverapp,poisoned_loss,3.002720795769044
8,server_eval,serverapp,attack_success_rate,0.07917059377945335
8,server_eval,serverapp,poisoned_examples,1171
9,train_agg,clientapp,train_loss,1.2295080635419051
9,eval_agg,clientapp,eval_loss,1.4488774267436426
9,eval_agg,clientapp,eval_acc,0.4192903548225887
9,server_eval,serverapp,accuracy,0.4256
9,server_eval,serverapp,loss,1.4474998984155776
9,server_eval,serverapp,poisoned_accuracy,0.017079419299743808
9,server_eval,serverapp,poisoned_loss,3.5637547045462563
9,server_eval,serverapp,attack_success_rate,0.007540056550424128
9,server_eval,serverapp,poisoned_examples,1171
10,train_agg,clientapp,train_loss,1.1723044051276195
10,eval_agg,clientapp,eval_loss,1.3027149980476498
10,eval_agg,clientapp,eval_acc,0.5023488255872064
10,server_eval,serverapp,accuracy,0.5069
10,server_eval,serverapp,loss,1.3030216135556185
10,server_eval,serverapp,poisoned_accuracy,0.05465414175918019
10,server_eval,serverapp,poisoned_loss,3.888961173244056
10,server_eval,serverapp,attack_success_rate,0.02639019792648445
10,server_eval,serverapp,poisoned_examples,1171
11,train_agg,clientapp,train_loss,1.098493380819682
11,eval_agg,clientapp,eval_loss,1.2445478482585768
11,eval_agg,clientapp,eval_acc,0.5411294352823588
11,server_eval,serverapp,accuracy,0.5327
11,server_eval,serverapp,loss,1.2491829878167262
11,server_eval,serverapp,poisoned_accuracy,0.06831767719897523
11,server_eval,serverapp,poisoned_loss,3.4170399707774646
11,server_eval,serverapp,attack_success_rate,0.02827521206409048
11,server_eval,serverapp,poisoned_examples,1171
12,train_agg,clientapp,train_loss,1.0206197736778715
12,eval_agg,clientapp,eval_loss,1.170879795474182
12,eval_agg,clientapp,eval_acc,0.5613193403298351
12,server_eval,serverapp,accuracy,0.5573
12,server_eval,serverapp,loss,1.1841212646870674
12,server_eval,serverapp,poisoned_accuracy,0.06917164816396243
12,server_eval,serverapp,poisoned_loss,3.6729461252943865
12,server_eval,serverapp,attack_success_rate,0.0235626767200754
12,server_eval,serverapp,poisoned_examples,1171
13,train_agg,clientapp,train_loss,0.9860259891154683
13,eval_agg,clientapp,eval_loss,1.1227664574779666
13,eval_agg,clientapp,eval_acc,0.583608195902049
13,server_eval,serverapp,accuracy,0.5791
13,server_eval,serverapp,loss,1.132426295099379
13,server_eval,serverapp,poisoned_accuracy,0.04526046114432109
13,server_eval,serverapp,poisoned_loss,4.155675597113488
13,server_eval,serverapp,attack_success_rate,0.01413760603204524
13,server_eval,serverapp,poisoned_examples,1171
14,train_agg,clientapp,train_loss,0.9324392497515962
14,eval_agg,clientapp,eval_loss,1.0709007709040106
14,eval_agg,clientapp,eval_acc,0.6211894052973513
14,server_eval,serverapp,accuracy,0.6151
14,server_eval,serverapp,loss,1.0758106625532802
14,server_eval,serverapp,poisoned_accuracy,0.089666951323655
14,server_eval,serverapp,poisoned_loss,3.812655246329043
14,server_eval,serverapp,attack_success_rate,0.03204524033930255
14,server_eval,serverapp,poisoned_examples,1171
15,train_agg,clientapp,train_loss,0.8780095517093549
15,eval_agg,clientapp,eval_loss,1.0178858968401465
15,eval_agg,clientapp,eval_acc,0.6376811594202898
15,server_eval,serverapp,accuracy,0.6261
15,server_eval,serverapp,loss,1.0390578893166553
15,server_eval,serverapp,poisoned_accuracy,0.04355251921434671
15,server_eval,serverapp,poisoned_loss,4.597820204002647
15,server_eval,serverapp,attack_success_rate,0.00942507068803016
15,server_eval,serverapp,poisoned_examples,1171
16,train_agg,clientapp,train_loss,0.8048420539423968
16,eval_agg,clientapp,eval_loss,0.984204881653165
16,eval_agg,clientapp,eval_acc,0.6539730134932534
16,server_eval,serverapp,accuracy,0.6483
16,server_eval,serverapp,loss,0.9908614528330066
16,server_eval,serverapp,poisoned_accuracy,0.08112724167378309
16,server_eval,serverapp,poisoned_loss,4.615186511299531
16,server_eval,serverapp,attack_success_rate,0.021677662582469368
16,server_eval,serverapp,poisoned_examples,1171
17,train_agg,clientapp,train_loss,0.7854493377156241
17,eval_agg,clientapp,eval_loss,0.9515257111241034
17,eval_agg,clientapp,eval_acc,0.6752623688155921
17,server_eval,serverapp,accuracy,0.6672
17,server_eval,serverapp,loss,0.9693668952471093
17,server_eval,serverapp,poisoned_accuracy,0.09222886421861656
17,server_eval,serverapp,poisoned_loss,4.293232891520916
17,server_eval,serverapp,attack_success_rate,0.027332704995287466
17,server_eval,serverapp,poisoned_examples,1171
18,train_agg,clientapp,train_loss,0.718566594849783
18,eval_agg,clientapp,eval_loss,0.9112525100648985
18,eval_agg,clientapp,eval_acc,0.687456271864068
18,server_eval,serverapp,accuracy,0.6786
18,server_eval,serverapp,loss,0.9208406360843514
18,server_eval,serverapp,poisoned_accuracy,0.08368915456874466
18,server_eval,serverapp,poisoned_loss,4.65505603742233
18,server_eval,serverapp,attack_success_rate,0.0235626767200754
18,server_eval,serverapp,poisoned_examples,1171
19,train_agg,clientapp,train_loss,0.7187869010774203
19,eval_agg,clientapp,eval_loss,0.8533238773181763
19,eval_agg,clientapp,eval_acc,0.7049475262368817
19,server_eval,serverapp,accuracy,0.7073
19,server_eval,serverapp,loss,0.8587497819828082
19,server_eval,serverapp,poisoned_accuracy,0.09308283518360376
19,server_eval,serverapp,poisoned_loss,4.252500102420224
19,server_eval,serverapp,attack_success_rate,0.02639019792648445
19,server_eval,serverapp,poisoned_examples,1171
20,train_agg,clientapp,train_loss,0.661375057710397
20,eval_agg,clientapp,eval_loss,0.8775125626666389
20,eval_agg,clientapp,eval_acc,0.6988505747126437
20,server_eval,serverapp,accuracy,0.6993
20,server_eval,serverapp,loss,0.8998404167875459
20,server_eval,serverapp,poisoned_accuracy,0.059777967549103334
20,server_eval,serverapp,poisoned_loss,5.241873779019976
20,server_eval,serverapp,attack_success_rate,0.008482563619227144
20,server_eval,serverapp,poisoned_examples,1171
21,train_agg,clientapp,train_loss,0.6333144363569182
21,eval_agg,clientapp,eval_loss,0.829248517688107
21,eval_agg,clientapp,eval_acc,0.7207396301849075
21,server_eval,serverapp,accuracy,0.7153
21,server_eval,serverapp,loss,0.8463966363592993
21,server_eval,serverapp,poisoned_accuracy,0.09564474807856532
21,server_eval,serverapp,poisoned_loss,4.513674496993563
21,server_eval,serverapp,attack_success_rate,0.027332704995287466
21,server_eval,serverapp,poisoned_examples,1171
22,train_agg,clientapp,train_loss,0.6073886634491921
22,eval_agg,clientapp,eval_loss,0.8507037020655044
22,eval_agg,clientapp,eval_acc,0.720839580209895
22,server_eval,serverapp,accuracy,0.7132
22,server_eval,serverapp,loss,0.8694637983660155
22,server_eval,serverapp,poisoned_accuracy,0.0990606319385141
22,server_eval,serverapp,poisoned_loss,4.807899497290333
22,server_eval,serverapp,attack_success_rate,0.02827521206409048
22,server_eval,serverapp,poisoned_examples,1171
23,train_agg,clientapp,train_loss,0.5922643896238089
23,eval_agg,clientapp,eval_loss,0.8235263884922811
23,eval_agg,clientapp,eval_acc,0.7305347326336831
23,server_eval,serverapp,accuracy,0.7217
23,server_eval,serverapp,loss,0.8434281998042819
23,server_eval,serverapp,poisoned_accuracy,0.09991460290350128
23,server_eval,serverapp,poisoned_loss,4.809477673546052
23,server_eval,serverapp,attack_success_rate,0.029217719132893498
23,server_eval,serverapp,poisoned_examples,1171
24,train_agg,clientapp,train_loss,0.5597077124593347
24,eval_agg,clientapp,eval_loss,0.8249574839633536
24,eval_agg,clientapp,eval_acc,0.7329335332333833
24,server_eval,serverapp,accuracy,0.7254
24,server_eval,serverapp,loss,0.8552964993670017
24,server_eval,serverapp,poisoned_accuracy,0.10076857386848848
24,server_eval,serverapp,poisoned_loss,5.004779342908721
24,server_eval,serverapp,attack_success_rate,0.033930254476908575
24,server_eval,serverapp,poisoned_examples,1171
25,train_agg,clientapp,train_loss,0.5432831664532639
25,eval_agg,clientapp,eval_loss,0.835231731445086
25,eval_agg,clientapp,eval_acc,0.7313343328335833
